Date,Department,Dist,KPI,MIS Dept,Daily Actual Value,Ideal Avg Salary,Ideal Cost,Ideal Head Count,Ideal KPIS,Monthly Actual Value
2022-11-01,Dispatch-Lead,Bhoj Pharmatech,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,DCA - Indore,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,DCA - Patna,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,DRK Enterprises,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Desai,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Desai Dawabazaar,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,EC Agencies Goa,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Eastern,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Ekdanta Pharmatech,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Ekdanta Pharmatech - Aurangabad,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Ekdanta Pharmatech - Nashik,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Ekdanta Pharmatech - Sangli,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,J P Enterprises,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Kalinga Pharmatech,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Kamal Health Distributors,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Mayapuri,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Mayapuri - Vaccines,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Medicos,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Muthu-MW,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Patpadganj,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Patpadganj - Vaccines,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Pearl-MW,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Pharmeasy Wholesale - Varanasi,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Rau-MW,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Reenav Logistics,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Reenav Super Speciality,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Sachdeva Jhansi,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Sachdeva Medicals,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Sachdeva Prayagraj,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Shell-MW,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Shreeji Distributors - Hyderabad,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Simba,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Soham Pharma,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Som Pharma,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Sri Alagu Pharma,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Varma Medicals,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Lead,Venkatesha,Dispatch-Lead - Not required,Dispatch,0.0,16000.0,0.0,0.0,1.0,0.0
2022-11-01,Dispatch-Sorting,2 to 8 Vaccines - Aryan,Picklist Dispatched,Dispatch,1.423076923,14000.0,42.389522,0.003027823,470.0,37.0
2022-11-01,Dispatch-Sorting,AK Pharma - Belgaum,Picklist Dispatched,Dispatch,1.576923077,14000.0,17546.97217,1.253355155,470.0,41.0
2022-11-01,Dispatch-Sorting,Aayush Pharma - Guwahati,Picklist Dispatched,Dispatch,2.269230769,14000.0,19317.594114,1.379828151,470.0,59.0
2022-11-01,Dispatch-Sorting,Aryan - Branch,Picklist Dispatched,Dispatch,0.153846154,14000.0,4.582648,0.000327332,470.0,4.0
2022-11-01,Dispatch-Sorting,Aryan Wellness,Picklist Dispatched,Dispatch,77.346153846,14000.0,324303.92799,23.164566285,470.0,2011.0
2022-11-01,Dispatch-Sorting,Ashirwad Distributors - Ahmedabad,Picklist Dispatched,Dispatch,1.846153846,14000.0,15804.991818,1.128927987,470.0,48.0
2022-11-01,Dispatch-Sorting,Ashirwad Distributors - Nagpur,Picklist Dispatched,Dispatch,4.461538462,14000.0,19382.89689,1.384492635,470.0,116.0
2022-11-01,Dispatch-Sorting,Ashirwad Distributors - Raipur,Picklist Dispatched,Dispatch,4.384615385,14000.0,19380.605566000002,1.384328969,470.0,114.0
2022-11-01,Dispatch-Sorting,Ashirwad Distributors - Rajkot,Picklist Dispatched,Dispatch,5.5,14000.0,163.829792,0.011702128,470.0,143.0
2022-11-01,Dispatch-Sorting,Ashirwad Distributors - Surat,Picklist Dispatched,Dispatch,6.115384615,14000.0,17682.160398,1.263011457,470.0,159.0
2022-11-01,Dispatch-Sorting,Aspire Pharma - Jammu,Picklist Dispatched,Dispatch,0.615384615,14000.0,18.330606,0.001309329,470.0,16.0
2022-11-01,Dispatch-Sorting,Avighna Bangalore - Generics,Picklist Dispatched,Dispatch,7.538461538,14000.0,224.54992,0.01603928,470.0,196.0
2022-11-01,Dispatch-Sorting,Avighna Delhi,Picklist Dispatched,Dispatch,6.692307692,14000.0,199.34534200000002,0.014238953,470.0,174.0
2022-11-01,Dispatch-Sorting,Balaji Pharmatech - Vizag,Picklist Dispatched,Dispatch,0.846153846,14000.0,15775.204578,1.126800327,470.0,22.0
2022-11-01,Dispatch-Sorting,DCA - Indore,Picklist Dispatched,Dispatch,5.038461538,14000.0,21150.081834,1.510720131,470.0,131.0
2022-11-01,Dispatch-Sorting,DCA - Patna,Picklist Dispatched,Dispatch,4.461538462,14000.0,22882.89689,1.634492635,470.0,116.0
2022-11-01,Dispatch-Sorting,DRK Enterprises,Picklist Dispatched,Dispatch,0.923076923,14000.0,27.495901999999997,0.001963993,470.0,24.0
2022-11-01,Dispatch-Sorting,Desai,Picklist Dispatched,Dispatch,43.576923077,14000.0,122048.036012,8.717716858,470.0,1133.0
2022-11-01,Dispatch-Sorting,EC Agencies Goa,Picklist Dispatched,Dispatch,2.538461538,14000.0,75.613748,0.005400982,470.0,66.0
2022-11-01,Dispatch-Sorting,Eastern,Picklist Dispatched,Dispatch,93.346153846,14000.0,365030.523732,26.073608838,470.0,2427.0
2022-11-01,Dispatch-Sorting,Ekdanta Pharmatech,Picklist Dispatched,Dispatch,0.307692308,14000.0,9.165296,0.000654664,470.0,8.0
2022-11-01,Dispatch-Sorting,Ekdanta Pharmatech - Aurangabad,Picklist Dispatched,Dispatch,1.538461538,14000.0,17545.826508000002,1.253273322,470.0,40.0
2022-11-01,Dispatch-Sorting,Ekdanta Pharmatech - Nashik,Picklist Dispatched,Dispatch,35.115384615,14000.0,18545.990176,1.324713584,470.0,913.0
2022-11-01,Dispatch-Sorting,Ekdanta Pharmatech - Sangli,Picklist Dispatched,Dispatch,2.192307692,14000.0,65.302776,0.004664484,470.0,57.0
2022-11-01,Dispatch-Sorting,Kalinga Pharmatech,Picklist Dispatched,Dispatch,3.384615385,14000.0,100.818326,0.007201309,470.0,88.0
2022-11-01,Dispatch-Sorting,Kamal Health Distributors,Picklist Dispatched,Dispatch,8.346153846,14000.0,248.608836,0.017757774,470.0,217.0
2022-11-01,Dispatch-Sorting,Mayapuri,Picklist Dispatched,Dispatch,84.153846154,14000.0,118006.71030400001,8.429050736,470.0,2188.0
2022-11-01,Dispatch-Sorting,Medicos,Picklist Dispatched,Dispatch,9.230769231,14000.0,21274.95909,1.519639935,470.0,240.0
2022-11-01,Dispatch-Sorting,Muthu-MW,Picklist Dispatched,Dispatch,58.5,14000.0,243242.55319,17.374468085,470.0,1521.0
2022-11-01,Dispatch-Sorting,Patpadganj,Picklist Dispatched,Dispatch,11.384615385,14000.0,80839.11620399999,5.774222586,470.0,296.0
2022-11-01,Dispatch-Sorting,Pharmeasy Wholesale - Varanasi,Picklist Dispatched,Dispatch,0.961538462,14000.0,15778.641577999999,1.127045827,470.0,25.0
2022-11-01,Dispatch-Sorting,Sachdeva Medicals,Picklist Dispatched,Dispatch,28.346153846,14000.0,28844.353524,2.060310966,470.0,737.0
2022-11-01,Dispatch-Sorting,Sachdeva Prayagraj,Picklist Dispatched,Dispatch,0.923076923,14000.0,14027.495901999999,1.001963993,470.0,24.0
2022-11-01,Dispatch-Sorting,Shreeji Distributors - Hyderabad,Picklist Dispatched,Dispatch,0.038461538,14000.0,40251.14566284784,2.87508183306056,470.0,1.0
2022-11-01,Dispatch-Sorting,Simba,Picklist Dispatched,Dispatch,85.538461538,14000.0,405047.95417800004,28.931996727,470.0,2224.0
2022-11-01,Dispatch-Sorting,Sri Alagu Pharma,Picklist Dispatched,Dispatch,3.230769231,14000.0,19346.235677999997,1.381873977,470.0,84.0
2022-11-01,Dispatch-Sorting,Varma Medicals,Picklist Dispatched,Dispatch,2.5,14000.0,40324.468086,2.880319149,470.0,65.0
2022-11-01,Dispatch-Sorting,Venkatesha,Picklist Dispatched,Dispatch,7.730769231,14000.0,230.27822999999998,0.016448445,470.0,201.0
2022-11-01,Dispatch-System Operator,7 Star,Dispatch-System Operator - Net Revenue,Dispatch,1437344.53846154,16000.0,16000.0,1.0,3846154.0,37370958.0
2022-11-01,Dispatch-System Operator,AK Pharma - Belgaum,Dispatch-System Operator - Net Revenue,Dispatch,522940.730769231,16000.0,16000.0,1.0,3846154.0,13596459.0
2022-11-01,Dispatch-System Operator,Aarogyadhan,Dispatch-System Operator - Net Revenue,Dispatch,1281330.5,16000.0,16000.0,1.0,3846154.0,33314593.0
2022-11-01,Dispatch-System Operator,Aarogyadhan - Jodhpur,Dispatch-System Operator - Net Revenue,Dispatch,309433.461538462,16000.0,16000.0,1.0,3846154.0,8045270.0
2022-11-01,Dispatch-System Operator,Aarogyadhan - Kota,Dispatch-System Operator - Net Revenue,Dispatch,160003.884615385,16000.0,16000.0,1.0,3846154.0,4160101.0
2022-11-01,Dispatch-System Operator,Aayush Pharma - Guwahati,Dispatch-System Operator - Net Revenue,Dispatch,213906.846153846,16000.0,16000.0,1.0,3846154.0,5561578.0
2022-11-01,Dispatch-System Operator,Ahilya Pharmatech - Gwalior,Dispatch-System Operator - Net Revenue,Dispatch,95693.346153846,16000.0,16000.0,1.0,3846154.0,2488027.0
2022-11-01,Dispatch-System Operator,Aryan - Branch,Dispatch-System Operator - Net Revenue,Dispatch,390322.153846154,16000.0,16000.0,1.0,3846154.0,10148376.0
2022-11-01,Dispatch-System Operator,Aryan Wellness,Dispatch-System Operator - Net Revenue,Dispatch,10324669.7692308,16000.0,48000.0,3.0,3846154.0,268441414.0
2022-11-01,Dispatch-System Operator,Ashirwad Distributors - Ahmedabad,Dispatch-System Operator - Net Revenue,Dispatch,143371.192307692,16000.0,16000.0,1.0,3846154.0,3727651.0
2022-11-01,Dispatch-System Operator,Ashirwad Distributors - Bilaspur,Dispatch-System Operator - Net Revenue,Dispatch,89843.038461538,16000.0,16000.0,1.0,3846154.0,2335919.0
2022-11-01,Dispatch-System Operator,Ashirwad Distributors - Nagpur,Dispatch-System Operator - Net Revenue,Dispatch,393115.807692308,16000.0,16000.0,1.0,3846154.0,10221011.0
2022-11-01,Dispatch-System Operator,Ashirwad Distributors - Raipur,Dispatch-System Operator - Net Revenue,Dispatch,346238.576923077,16000.0,16000.0,1.0,3846154.0,9002203.0
2022-11-01,Dispatch-System Operator,Ashirwad Distributors - Rajkot,Dispatch-System Operator - Net Revenue,Dispatch,25343.307692308,16000.0,16000.0,1.0,3846154.0,658926.0
2022-11-01,Dispatch-System Operator,Ashirwad Distributors - Surat,Dispatch-System Operator - Net Revenue,Dispatch,157733.076923077,16000.0,16000.0,1.0,3846154.0,4101060.0
2022-11-01,Dispatch-System Operator,Aspire Pharma - Jammu,Dispatch-System Operator - Net Revenue,Dispatch,159730.538461538,16000.0,16000.0,1.0,3846154.0,4152994.0
2022-11-01,Dispatch-System Operator,Avighna Bangalore - Generics,Dispatch-System Operator - Net Revenue,Dispatch,419.769230769,16000.0,16000.0,1.0,3846154.0,10914.0
2022-11-01,Dispatch-System Operator,Balaji Pharmatech - Vijaywada,Dispatch-System Operator - Net Revenue,Dispatch,34458.423076923,16000.0,16000.0,1.0,3846154.0,895919.0
2022-11-01,Dispatch-System Operator,Balaji Pharmatech - Vizag,Dispatch-System Operator - Net Revenue,Dispatch,268733.923076923,16000.0,16000.0,1.0,3846154.0,6987082.0
2022-11-01,Dispatch-System Operator,DCA - Indore,Dispatch-System Operator - Net Revenue,Dispatch,237831.038461538,16000.0,16000.0,1.0,3846154.0,6183607.0
2022-11-01,Dispatch-System Operator,DCA - Patna,Dispatch-System Operator - Net Revenue,Dispatch,248081.730769231,16000.0,16000.0,1.0,3846154.0,6450125.0
2022-11-01,Dispatch-System Operator,DRK Enterprises,Dispatch-System Operator - Net Revenue,Dispatch,1389680.30769231,16000.0,16000.0,1.0,3846154.0,36131688.0
2022-11-01,Dispatch-System Operator,Desai,Dispatch-System Operator - Net Revenue,Dispatch,2595124.23076923,16000.0,16000.0,1.0,3846154.0,67473230.0
2022-11-01,Dispatch-System Operator,Desai Dawabazaar,Dispatch-System Operator - Net Revenue,Dispatch,110313.115384615,16000.0,16000.0,1.0,3846154.0,2868141.0
2022-11-01,Dispatch-System Operator,EC Agencies Goa,Dispatch-System Operator - Net Revenue,Dispatch,298684.5,16000.0,16000.0,1.0,3846154.0,7765797.0
2022-11-01,Dispatch-System Operator,Eastern,Dispatch-System Operator - Net Revenue,Dispatch,7558175.76923077,16000.0,32000.0,2.0,3846154.0,196512570.0
2022-11-01,Dispatch-System Operator,Ekdanta Pharmatech,Dispatch-System Operator - Net Revenue,Dispatch,246594.538461538,16000.0,16000.0,1.0,3846154.0,6411458.0
2022-11-01,Dispatch-System Operator,Ekdanta Pharmatech - Aurangabad,Dispatch-System Operator - Net Revenue,Dispatch,225025.730769231,16000.0,16000.0,1.0,3846154.0,5850669.0
2022-11-01,Dispatch-System Operator,Ekdanta Pharmatech - Nashik,Dispatch-System Operator - Net Revenue,Dispatch,143682.923076923,16000.0,16000.0,1.0,3846154.0,3735756.0
2022-11-01,Dispatch-System Operator,Ekdanta Pharmatech - Sangli,Dispatch-System Operator - Net Revenue,Dispatch,393584.153846154,16000.0,16000.0,1.0,3846154.0,10233188.0
2022-11-01,Dispatch-System Operator,Kalinga Pharmatech,Dispatch-System Operator - Net Revenue,Dispatch,991762.0,16000.0,16000.0,1.0,3846154.0,25785812.0
2022-11-01,Dispatch-System Operator,Kamal Health Distributors,Dispatch-System Operator - Net Revenue,Dispatch,355840.192307692,16000.0,16000.0,1.0,3846154.0,9251845.0
2022-11-01,Dispatch-System Operator,Mayapuri,Dispatch-System Operator - Net Revenue,Dispatch,4081694.73076923,16000.0,32000.0,2.0,3846154.0,106124063.0
2022-11-01,Dispatch-System Operator,Mayapuri - Vaccines,Dispatch-System Operator - Net Revenue,Dispatch,51472.230769231,16000.0,16000.0,1.0,3846154.0,1338278.0
2022-11-01,Dispatch-System Operator,Medicos,Dispatch-System Operator - Net Revenue,Dispatch,1136420.30769231,16000.0,16000.0,1.0,3846154.0,29546928.0
2022-11-01,Dispatch-System Operator,Muthu-MW,Dispatch-System Operator - Net Revenue,Dispatch,8282615.15384615,16000.0,48000.0,3.0,3846154.0,215347994.0
2022-11-01,Dispatch-System Operator,Patpadganj,Dispatch-System Operator - Net Revenue,Dispatch,2366403.26923077,16000.0,16000.0,1.0,3846154.0,61526485.0
2022-11-01,Dispatch-System Operator,Patpadganj - Vaccines,Dispatch-System Operator - Net Revenue,Dispatch,762770.307692308,16000.0,16000.0,1.0,3846154.0,19832028.0
2022-11-01,Dispatch-System Operator,Pearl-MW,Dispatch-System Operator - Net Revenue,Dispatch,1224103.53846154,16000.0,16000.0,1.0,3846154.0,31826692.0
2022-11-01,Dispatch-System Operator,Pharmeasy Wholesale - Varanasi,Dispatch-System Operator - Net Revenue,Dispatch,159633.769230769,16000.0,16000.0,1.0,3846154.0,4150478.0
2022-11-01,Dispatch-System Operator,Rau-MW,Dispatch-System Operator - Net Revenue,Dispatch,2188183.34615385,16000.0,16000.0,1.0,3846154.0,56892767.0
2022-11-01,Dispatch-System Operator,Reenav Logistics,Dispatch-System Operator - Net Revenue,Dispatch,0.0,16000.0,0.0,0.0,3846154.0,0.0
2022-11-01,Dispatch-System Operator,Reenav Super Speciality,Dispatch-System Operator - Net Revenue,Dispatch,0.0,16000.0,0.0,0.0,3846154.0,0.0
2022-11-01,Dispatch-System Operator,Sachdeva Jhansi,Dispatch-System Operator - Net Revenue,Dispatch,69063.576923077,16000.0,16000.0,1.0,3846154.0,1795653.0
2022-11-01,Dispatch-System Operator,Sachdeva Medicals,Dispatch-System Operator - Net Revenue,Dispatch,3146808.92307692,16000.0,16000.0,1.0,3846154.0,81817032.0
2022-11-01,Dispatch-System Operator,Sachdeva Prayagraj,Dispatch-System Operator - Net Revenue,Dispatch,149173.230769231,16000.0,16000.0,1.0,3846154.0,3878504.0
2022-11-01,Dispatch-System Operator,Shell-MW,Dispatch-System Operator - Net Revenue,Dispatch,592417.653846154,16000.0,16000.0,1.0,3846154.0,15402859.0
2022-11-01,Dispatch-System Operator,Shreeji Distributors - Hyderabad,Dispatch-System Operator - Net Revenue,Dispatch,2922.769230769,16000.0,16000.0,1.0,3846154.0,75992.0
2022-11-01,Dispatch-System Operator,Simba,Dispatch-System Operator - Net Revenue,Dispatch,10347566.3461538,16000.0,48000.0,3.0,3846154.0,269036725.0
2022-11-01,Dispatch-System Operator,Soham Pharma,Dispatch-System Operator - Net Revenue,Dispatch,1963100.15384615,16000.0,16000.0,1.0,3846154.0,51040604.0
2022-11-01,Dispatch-System Operator,Som Pharma,Dispatch-System Operator - Net Revenue,Dispatch,2141984.23076923,16000.0,16000.0,1.0,3846154.0,55691590.0
2022-11-01,Dispatch-System Operator,Sri Alagu Pharma,Dispatch-System Operator - Net Revenue,Dispatch,2144600.5,16000.0,16000.0,1.0,3846154.0,55759613.0
2022-11-01,Dispatch-System Operator,Varma Medicals,Dispatch-System Operator - Net Revenue,Dispatch,1837728.11538462,16000.0,16000.0,1.0,3846154.0,47780931.0
2022-11-01,Dispatch-System Operator,Venkatesha,Dispatch-System Operator - Net Revenue,Dispatch,918812.0,16000.0,16000.0,1.0,3846154.0,23889112.0
2022-11-01,Expiry-Expiry,2 to 8 Vaccines - Aryan,Expiry Return Qty,Expiry,5.307692308,14000.0,275.21368,0.01965812,270.0,138.0
2022-11-01,Expiry-Expiry,7 Star,Expiry Return Qty,Expiry,375.346153846,14000.0,19462.39316,1.39017094,270.0,9759.0
2022-11-01,Expiry-Expiry,AK Pharma - Belgaum,Expiry Return Qty,Expiry,3.653846154,14000.0,189.45869599999997,0.013532764,270.0,95.0
2022-11-01,Expiry-Expiry,Aarogyadhan,Expiry Return Qty,Expiry,1126.538461538,14000.0,58413.105407999996,4.172364672,270.0,29290.0
2022-11-01,Expiry-Expiry,Aarogyadhan - Jodhpur,Expiry Return Qty,Expiry,13.269230769,14000.0,688.0341860000001,0.049145299,270.0,345.0
2022-11-01,Expiry-Expiry,Aarogyadhan - Kota,Expiry Return Qty,Expiry,6.730769231,14000.0,349.00285,0.024928775,270.0,175.0
2022-11-01,Expiry-Expiry,Aayush Pharma - Guwahati,Expiry Return Qty,Expiry,1.653846154,14000.0,85.75498400000001,0.006125356,270.0,43.0
2022-11-01,Expiry-Expiry,Ahilya Pharmatech - Gwalior,Expiry Return Qty,Expiry,0.423076923,14000.0,21.937327999999997,0.001566952,270.0,11.0
2022-11-01,Expiry-Expiry,Aryan Wellness,Expiry Return Qty,Expiry,3837.846153846,14000.0,198999.430196,14.214245014,270.0,99784.0
2022-11-01,Expiry-Expiry,Ashirwad Distributors - Ahmedabad,Expiry Return Qty,Expiry,11.038461538,14000.0,572.364674,0.040883191,270.0,287.0
2022-11-01,Expiry-Expiry,Ashirwad Distributors - Bilaspur,Expiry Return Qty,Expiry,3.0,14000.0,155.555554,0.011111111,270.0,78.0
2022-11-01,Expiry-Expiry,Ashirwad Distributors - Nagpur,Expiry Return Qty,Expiry,5.923076923,14000.0,307.122508,0.021937322,270.0,154.0
2022-11-01,Expiry-Expiry,Ashirwad Distributors - Raipur,Expiry Return Qty,Expiry,6.038461538,14000.0,313.10540799999995,0.022364672,270.0,157.0
2022-11-01,Expiry-Expiry,Ashirwad Distributors - Rajkot,Expiry Return Qty,Expiry,1.384615385,14000.0,71.79487,0.005128205,270.0,36.0
2022-11-01,Expiry-Expiry,Ashirwad Distributors - Surat,Expiry Return Qty,Expiry,3.076923077,14000.0,159.544154,0.011396011,270.0,80.0
2022-11-01,Expiry-Expiry,DCA - Indore,Expiry Return Qty,Expiry,49.961538462,14000.0,2590.5982900000004,0.185042735,270.0,1299.0
2022-11-01,Expiry-Expiry,DCA - Patna,Expiry Return Qty,Expiry,9.576923077,14000.0,496.58119,0.035470085,270.0,249.0
2022-11-01,Expiry-Expiry,DRK Enterprises,Expiry Return Qty,Expiry,242.5,14000.0,12574.074072,0.898148148,270.0,6305.0
2022-11-01,Expiry-Expiry,Desai,Expiry Return Qty,Expiry,1845.923076923,14000.0,95714.529918,6.836752137,270.0,47994.0
2022-11-01,Expiry-Expiry,Desai Dawabazaar,Expiry Return Qty,Expiry,9.269230769,14000.0,480.626776,0.034330484,270.0,241.0
2022-11-01,Expiry-Expiry,EC Agencies Goa,Expiry Return Qty,Expiry,196.692307692,14000.0,10198.860391999999,0.728490028,270.0,5114.0
2022-11-01,Expiry-Expiry,Eastern,Expiry Return Qty,Expiry,4722.461538462,14000.0,244868.37607400003,17.490598291,270.0,122784.0
2022-11-01,Expiry-Expiry,Ekdanta Pharmatech,Expiry Return Qty,Expiry,0.153846154,14000.0,7.977214,0.000569801,270.0,4.0
2022-11-01,Expiry-Expiry,Ekdanta Pharmatech - Aurangabad,Expiry Return Qty,Expiry,0.115384615,14000.0,5.9829,0.00042735,270.0,3.0
2022-11-01,Expiry-Expiry,Ekdanta Pharmatech - Sangli,Expiry Return Qty,Expiry,2.807692308,14000.0,145.58404,0.01039886,270.0,73.0
2022-11-01,Expiry-Expiry,Kalinga Pharmatech,Expiry Return Qty,Expiry,47.769230769,14000.0,2476.9230780000003,0.176923077,270.0,1242.0
2022-11-01,Expiry-Expiry,Kamal Health Distributors,Expiry Return Qty,Expiry,3.230769231,14000.0,167.521368,0.011965812,270.0,84.0
2022-11-01,Expiry-Expiry,Mayapuri,Expiry Return Qty,Expiry,2598.038461538,14000.0,134713.105408,9.622364672,270.0,67549.0
2022-11-01,Expiry-Expiry,Mayapuri - Vaccines,Expiry Return Qty,Expiry,0.538461538,14000.0,27.920227999999998,0.001994302,270.0,14.0
2022-11-01,Expiry-Expiry,Medicos,Expiry Return Qty,Expiry,463.769230769,14000.0,24047.293451999998,1.717663818,270.0,12058.0
2022-11-01,Expiry-Expiry,Muthu-MW,Expiry Return Qty,Expiry,1121.346153846,14000.0,58143.874641999995,4.153133903,270.0,29155.0
2022-11-01,Expiry-Expiry,Patpadganj,Expiry Return Qty,Expiry,1271.653846154,14000.0,65937.60684,4.70982906,270.0,33063.0
2022-11-01,Expiry-Expiry,Patpadganj - Vaccines,Expiry Return Qty,Expiry,7.846153846,14000.0,406.837606,0.029059829,270.0,204.0
2022-11-01,Expiry-Expiry,Pearl-MW,Expiry Return Qty,Expiry,167.538461538,14000.0,8687.179494,0.620512821,270.0,4356.0
2022-11-01,Expiry-Expiry,Pharmeasy Wholesale - Varanasi,Expiry Return Qty,Expiry,0.153846154,14000.0,7.977214,0.000569801,270.0,4.0
2022-11-01,Expiry-Expiry,Rau-MW,Expiry Return Qty,Expiry,279.846153846,14000.0,14510.541304,1.036467236,270.0,7276.0
2022-11-01,Expiry-Expiry,Sachdeva Medicals,Expiry Return Qty,Expiry,226.153846154,14000.0,11726.495732,0.837606838,270.0,5880.0
2022-11-01,Expiry-Expiry,Sachdeva Prayagraj,Expiry Return Qty,Expiry,2.0,14000.0,103.703698,0.007407407,270.0,52.0
2022-11-01,Expiry-Expiry,Shell-MW,Expiry Return Qty,Expiry,54.846153846,14000.0,2843.874642,0.203133903,270.0,1426.0
2022-11-01,Expiry-Expiry,Shreeji Distributors - Hyderabad,Expiry Return Qty,Expiry,478.538461538,14000.0,24813.105408,1.772364672,270.0,12442.0
2022-11-01,Expiry-Expiry,Simba,Expiry Return Qty,Expiry,4288.461538462,14000.0,222364.67236199998,15.883190883,270.0,111500.0
2022-11-01,Expiry-Expiry,Soham Pharma,Expiry Return Qty,Expiry,334.807692308,14000.0,17360.39886,1.24002849,270.0,8705.0
2022-11-01,Expiry-Expiry,Som Pharma,Expiry Return Qty,Expiry,488.038461538,14000.0,25305.698012,1.807549858,270.0,12689.0
2022-11-01,Expiry-Expiry,Sri Alagu Pharma,Expiry Return Qty,Expiry,177.961538462,14000.0,9227.635326,0.659116809,270.0,4627.0
2022-11-01,Expiry-Expiry,Varma Medicals,Expiry Return Qty,Expiry,132.038461538,14000.0,6846.438746,0.489031339,270.0,3433.0
2022-11-01,Expiry-Expiry,Venkatesha,Expiry Return Qty,Expiry,282.961538462,14000.0,14672.079772000001,1.048005698,270.0,7357.0
2022-11-01,Expiry-Lead,7 Star,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
2022-11-01,Expiry-Lead,AK Pharma - Belgaum,Expiry-Lead - Not required,Expiry,0.0,15000.0,0.0,0.0,1.0,0.0
