unit_name,month,Total Salary--Admin--ADMIN,Total Salary--Admin--Admin,Total Salary--Admin--Driver,Total Salary--Admin--HOUSEKEEPING,Total Salary--Admin--Housekeeping,Total Salary--Admin--Maintenance,Total Salary--Admin--Security,Total Salary--Admin--Support,Total Salary--Audit & Refilling--Audit,Total Salary--Audit & Refilling--Audit & Refilling,Total Salary--Audit & Refilling--Lead,Total Salary--Audit & Refilling--Refilling,Total Salary--CHECKING--Support,Total Salary--Checking--Checking & Packing,Total Salary--Checking--Checking & packing,Total Salary--Checking--Lead,Total Salary--Checking--Modification,Total Salary--Checking--Support,Total Salary--Data Analyst--Data Analyst,Total Salary--Data Analyst--Data analyst,Total Salary--Data analyst--Data Analyst,Total Salary--Data analyst--Data analyst,Total Salary--Delivery--Delivery,Total Salary--Delivery--Delivery Boy,Total Salary--Delivery--Delivery Supervisor,Total Salary--Delivery--Delivery boy,Total Salary--Dispatch--Lead,Total Salary--Dispatch--Sorting,Total Salary--Dispatch--Support,Total Salary--Dispatch--System Operator,Total Salary--Dispatch--System operator,Total Salary--Dispatch--lead,Total Salary--Expiry--Expiry,Total Salary--Expiry--Lead,Total Salary--Expiry--lead,Total Salary--Finance & Accounts--Finance & Accounts,Total Salary--Finance & Accounts--Lead,Total Salary--Finance & Accounts--Payeables,Total Salary--Finance & Accounts--RECEIVABLES,Total Salary--Finance & Accounts--Receivable,Total Salary--Finance & Accounts--Receivables,Total Salary--Finance & Accounts--Support,Total Salary--Finance & Accounts--receivables,Total Salary--HR--HR,Total Salary--IT --IT ,Total Salary--IT--IT,Total Salary--Inward--Gatepass Entry,Total Salary--Inward--Godown To Store,Total Salary--Inward--Godown to Store,Total Salary--Inward--Godown to store,Total Salary--Inward--Inward Checking,Total Salary--Inward--Inward checking,Total Salary--Inward--Lead,Total Salary--Inward--Loader,Total Salary--Inward--Overall,Total Salary--Inward--PURCHASE ENTRY,Total Salary--Inward--Purchase Entry,Total Salary--Inward--Purchase entry,Total Salary--Inward--System Operater,Total Salary--Inward--gatepass entry,Total Salary--Inward--lead,Total Salary--Inward--purchase entry,Total Salary--Overall Non - Ops--Lead,Total Salary--Overall Operation--Lead,Total Salary--Overall Operation--MIS,Total Salary--Overall Operation--Support,Total Salary--Overall Operation--lead,Total Salary--Overall Operation--support,Total Salary--PURCHASE--Lead,Total Salary--Purchase--Lead,Total Salary--Purchase--Purchase Entry,Total Salary--Purchase--Support,Total Salary--Purchase--lead,Total Salary--Purchase--support,Total Salary--SALES--Sales Executive,Total Salary--Sales Return--Sale return,Total Salary--Sales Return--Sales Return,Total Salary--Sales--BD,Total Salary--Sales--BD Special,Total Salary--Sales--BD Vaccines,Total Salary--Sales--COLLECTION,Total Salary--Sales--Call Center,Total Salary--Sales--Call Center ,Total Salary--Sales--Call Centre,Total Salary--Sales--Call centre,Total Salary--Sales--City Head,Total Salary--Sales--Collection,Total Salary--Sales--Collection ,Total Salary--Sales--Lead,Total Salary--Sales--Sales Executive,Total Salary--Sales--Sales executive,Total Salary--Sales--executive,Total Salary--Sales--lead,Total Salary--Sales--sales executive,Total Salary--Store--CHALLAN PRINTING,Total Salary--Store--Challan Printing,Total Salary--Store--Lead,Total Salary--Store--Modification,Total Salary--Store--PICKING,Total Salary--Store--Picking,Total Salary--Store--Support,Total Salary--Store--lead,Total Salary--Store--picking,Total Salary--store--Modification,Total Salary--store--Support
Davangere,2022-09-01,,17500.0,,,40741.0,,,,,,25950.0,,,264049.3846153846,,25428.0,,10384.615384615385,,,,29167.0,,300751.07692307694,,,,329476.3846153846,,,,,9000.0,,,60655.0,25428.0,31155.23076923077,,,41790.53846153846,45021.0,,39450.0,,20000.0,19334.0,,,,498590.0,,,35251.0,,,63297.269230769234,,,,23500.0,,,,,,,,,25428.0,,84853.46153846155,,,,,136451.6923076923,,,8076.923076923077,,,,340541.92307692306,,,26215.69230769231,,,83461.53846153847,1063851.0384615385,,,,,16257.0,19514.0,,,1213949.0,,,,,
Davangere,2022-10-01,,16826.923076923078,,,40741.0,,,,,,25950.0,,,269560.92307692306,,25428.0,,11076.923076923078,,,,,,308476.1923076923,,,,305616.46153846156,,,,,8307.692307692307,,,62189.0,25428.0,30854.46153846154,,,44201.0,44559.46153846154,,47376.61538461538,,19230.76923076923,19334.0,,30076.923076923078,,457690.46153846156,,,35251.0,,,60723.80769230769,,,,23500.0,,,,,,,,,25428.0,,78134.42307692308,,,,,135240.5,,,9230.76923076923,,,,331123.07692307694,,,20098.0,,,1090013.6923076923,,,,,,15945.76923076923,19514.0,,,1241069.1153846153,,,,,
Davangere,2022-11-01,,17500.0,,,36986.92307692308,,,,,,23455.307692307695,,,284564.26923076925,,25428.0,,10384.615384615385,,,,,,306411.1923076923,,,,309178.23076923075,,,,,8653.846153846152,,,57944.53846153846,25428.0,31613.0,,,44201.0,39021.0,,39450.0,18461.53846153846,,19334.0,,65004.0,,389281.76923076925,,,35251.0,,,63235.730769230766,,,,23500.0,,,,,,,,,25428.0,,71246.23076923077,,,,,134150.46153846153,,,2307.6923076923076,,,,320496.6923076923,,,20098.0,,,,1094067.2692307692,,,,,16257.0,19514.0,,,1256185.0,,,,,
Desai,2022-04-01,,,,,19793.7275,,,,,,,,,144354.13,,36589.542499999996,11733.0,,,,,,,42655.05,,,26988.0,,,,,,88393.55249999999,,,28417.0,,,,,42153.0,11600.0,,,,,,,34657.31,,48116.695,,28707.0,,,,26011.0,,,,,,,,,26541.0,,,,,,,,,,,13277.4975,,,,,,,82550.245,,,25563.0,,,,,,,,,,19727.7125,,,286223.2625,,,,,
Desai,2022-05-01,,,,,26101.945,,,,,,,,,152487.275,,42814.5575,10417.0,,,,,,,43006.7975,,,31171.0,,,,,,90899.205,,,34101.0,,,,,31913.0,12387.0,,,,,,,31021.074999999997,,48883.8775,,33152.0,,,,30485.0,,,,,,,,,10441.0,,,,,,,,,,,15258.0775,,,,,,,89863.495,,,23252.0,,,,,,,,,,13802.0125,,,288499.125,,,,,
Desai,2022-06-01,,,,,24316.1,,,,,,,,,156667.065,,42149.302500000005,12826.0,,,,,,,41999.7475,,,28559.0,,,,,,87910.8025,,,44295.0,,,,,28565.0,26400.0,,,,,,,45694.33,,40047.715,,30370.0,,,,31810.0,,,,,,,,,28865.0,,,,,,,,,,,11598.3175,,,,,,,87983.2175,,,26977.0,,,,,,,,,,22527.455,,,360257.9775,,,,,
Desai,2022-07-01,,,,,23568.1,,,,,,,,,158646.53,,41998.79,10531.0,,,,,,,45761.2775,,,28421.0,,,,,,87204.045,,,43420.0,,,,,27667.0,31226.0,,,,,,,36012.1325,,50110.8075,,30226.0,,,,28248.0,,,,,,,,,27957.0,,,,,,,,,,,13874.7875,,,,,,,88495.715,,,26891.0,,,,,,,,,,22413.455,,,320934.9525,,,,,
Desai,2022-08-01,,,,,24197.1,,,,,,,,,155449.8575,,41227.9775,,,,,,,,45623.0025,,,28421.0,,,,,,79170.5875,,,59322.435,,,,,28529.0,20645.0,,,,,,,36974.167499999996,,66029.8875,,31038.0,,,,28248.0,,,,,,,,,14625.0,,,,,,,,,,,13828.7225,,,,,,,91863.4625,,,27651.0,,,,,,,,,,22413.455,,,288022.1575,,,,,
Desai,2022-09-01,,,,,24930.1,,,,,,,,,135734.88999999998,,32997.575,,,,,,,,46055.2325,,,30095.0,,,,,,92604.8975,,,47791.085,,,,,28529.0,17333.0,,,,,,,,41564.4025,52843.7375,,32012.0,,,,28248.0,,,,,,,,,29701.0,,,,,,,,,,,13827.3,,,,,,,91507.17000000001,,,27727.0,,,,,,,,,,15193.2925,,,287222.065,,,,,
Desai,2022-10-01,,,,,24197.1,,,,,,,,,160217.26750000002,,41869.9275,,,,,,,,45844.4875,,,28421.0,,,,,,73053.6525,,18033.6075,45357.435,,,,,28529.0,19870.8125,,,,,,,35473.215,,57105.595,,31038.0,,6436.0,,28248.0,,,,,,,,,27957.0,,,,,,,,,,,13874.7875,,,,,,,85676.3275,,,26130.0,,,,,,,,,,21832.455,,,292106.6675,,,40692.0,,
Desai,2022-11-01,,,,,24930.1,,,,,,,,,130579.2175,,41068.8575,,,,,,,,46143.994999999995,,,29309.0,,,,,,74394.275,,16930.425,44244.5625,,,,,27638.0,19836.2575,,,,,,,45937.245,,62855.4675,,32012.0,,,,46699.0,,,,,,,,,28829.0,,,,,,,,,,,12902.325,,,,,,,73859.7475,,,27727.0,,,,,,,,,,21890.455,,,268751.075,,,55658.0,,
Dhanbad,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16040.0,,,,,,,,,,,,,,,,,,15506.0,,,,,,144322.0,,,,,,,,,,10076.0,,,,,
Dhanbad,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16040.0,,,,,,,,,,,,,,,,,,16040.0,,,,,,143158.96774193548,,,,,,,,,,11195.0,,,,,
Dhanbad,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16040.0,,,,,,,,,,,,,,,,,,16040.0,,,,,,160558.0,,,,,,,,,,11195.0,,,,,
Dhanbad,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16040.0,,,,,,,,,,,,,,,,,,15524.0,,,,,,151307.1935483871,,,,,,,,,,11195.0,,,,,
Dhanbad,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16502.612903225807,,,,,,,,,,,,,,,,,,15986.612903225807,,,,,,158502.1935483871,,,,,,,,,,11516.709677419354,,,,,
Dhanbad,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6416.0,,,,,,,,,,,,,,,,,,,,,,,,,16040.0,,,,,,,,,,,,,,,,,,24630.0,,,,,,158574.66666666666,,,,,,,,,,0.0,,,,,
Dhanbad,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16449.225806451614,,,,,,,,,,,,,,,,,,,,,,,,,16449.225806451614,,,,,,,,,,,,,,,,,,15931.225806451614,,,,,,164290.3548387097,,,,,,,,,,,,,,,
Dhanbad,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10694.0,,,,,,,,,,,,,,,,,,,,,,,,,10694.0,,,,,,,,,,,,,,,,,,10694.0,,,,,,,113693.0,,,,,,,,,,,,,,
Eastern,2022-04-01,,,,,,,,,33535.0,,,43862.0,,59707.0,575566.3333333334,102913.0,75327.0,12984.0,,,,,,,,,,,,,,,212109.66666666666,,,95533.0,,14077.0,,,37555.0,105286.0,,,,,14642.0,,102101.0,,59886.666666666664,36483.666666666664,25491.0,14642.0,,,,55746.0,,,,,,60132.0,,86902.0,,,,,,26815.0,,,,,118926.0,13861.0,,,,,,149414.9,,,19609.0,,,,,,,,,50162.666666666664,16827.0,,,1097312.3333333333,11777.0,,,,
Eastern,2022-05-01,,,,,,,,,42376.0,,,53919.0,,76052.29032258065,562933.3225806452,125055.0,73511.0,12591.0,,,,,,,,,,,,,,,215585.90322580645,,,116405.0,,16926.0,40460.0,,,109764.0,,,,,,,136673.96774193548,,75594.35483870968,24501.354838709678,37336.0,15119.0,,,,55709.8064516129,,12554.0,,,,89961.0,,110094.0,,,,,,33138.0,,,,,133109.0,16810.0,,,,,,176259.87096774194,,,23530.0,,,,,,,,,59394.096774193546,21952.0,,,1068732.5806451612,11380.0,,,,
Eastern,2022-06-01,,,,,,,,,36688.0,,,51344.0,,96073.0,474013.0,96892.0,64410.0,4061.0,,,,,,,,,,,,,,,254904.0,,,120250.0,23411.0,14966.0,,,43115.0,74250.0,,,,,,,110780.0,,101592.33333333333,89632.33333333333,31433.0,15778.0,,,14197.0,56703.666666666664,,15289.0,,,,57230.0,,147387.0,,,,,,37623.0,,,,,102917.33333333333,,,,,,,203813.0,,,22314.0,,,,,,,,,45055.0,21784.0,,,1244710.0,4152.0,,,,
Eastern,2022-07-01,,,,,,,,,37026.0,,,35617.0,,628666.2258064516,,108838.0,63052.0,6672.0,,,,,,,,,,,,21703.0,,,241966.25806451612,,,103489.0,23052.0,16053.0,,,40694.0,84029.0,,,,,14709.0,,99937.0,,200426.70967741936,,28831.0,224060.0,,,71690.0,,,,,,,168023.0,,25467.0,,,,,,56148.58064516129,,,,,99430.16129032258,,,,,,,199338.29032258064,,,22278.0,,,,,,,,,43240.0,19342.0,,,1244178.8064516129,5516.0,,,,
Eastern,2022-08-01,,,,,,,,,36673.0,,,38034.0,,130083.67741935483,516688.4516129032,112600.0,62227.0,8252.0,,,,,,,,,,,,,,,234446.25806451612,,,104810.45161290323,24916.0,13590.0,,,40168.0,86658.45161290323,,,,,15253.0,,89080.0,,104438.70967741935,102999.32258064515,30053.0,206631.0,,,12791.0,57390.0,,,,,,171092.0,,20219.0,,,,,,52615.48387096774,,,,,90105.74193548388,,,,,,,197829.1935483871,,,22278.0,,,,,,,,,42518.0,17667.0,,,1167317.4193548388,8709.322580645161,,,,
Eastern,2022-09-01,,,,,,,,,32215.0,,,30996.0,,610380.6666666666,,88334.0,45474.0,13029.0,,,,,,,,,,,,,,,234347.33333333334,,,105701.66666666667,24916.0,17083.0,,,23491.0,89984.66666666667,,,,,,,,80051.0,93823.33333333333,124763.0,31369.0,24857.0,,,14483.0,44310.0,,15199.0,,,,166812.0,,24910.0,,,,,,49521.0,,,,,82017.0,,,,,,,185061.66666666666,,,22278.0,,,,,,,,,37367.0,20081.0,,,1175787.6666666667,9300.0,,,,
Eastern,2022-10-01,,,,,,,,,39658.0,,,35193.0,,595814.8709677419,,100739.0,51087.0,6212.0,,,,,,,,,,,,,,,193555.38709677418,26765.0,,95210.0,22715.0,15251.0,,,25723.0,106754.7741935484,,,,,,,83537.0,,215598.58064516127,55605.0,28006.0,26234.967741935485,,,12333.0,48553.0,,14164.0,,,,169415.0,,26206.0,,,,,,46258.45161290323,,,,,107331.58064516129,,,,,,,191187.83870967742,,,23561.0,,,,,,,,,34887.0,18581.0,,,1445128.677419355,8709.645161290322,,,,
Eastern,2022-11-01,,,,,,,,,21723.0,,,36811.0,,579523.0,,115756.0,49858.0,7881.0,,,,,,,,,,,,,,,214876.33333333334,30969.0,,94886.0,20226.0,15702.0,,,24108.0,108842.0,,,,,,,41037.0,33449.0,169806.33333333334,79197.0,27187.0,26227.0,,,13116.0,57228.0,,14864.0,,,,171596.0,,27079.0,,,,,,58312.0,,,,,106451.66666666667,,,,,,,195877.66666666666,,,22278.0,,,,,,,,,27402.0,38404.333333333336,,,1272293.3333333333,11949.0,,,,
Gaya,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17772.0,,,,,,,,,,,,,,,
Gaya,2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43479.0,,,,,,,,,,,,,,,
Gaya,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45915.0,,,,,,,,,,,,,,,
Gaya,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82109.0,,,,,,,,,,,,,,,
Gaya,2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66738.7741935484,,,,,,,,,,,,,,,
Goa,2022-04-01,,11786.0,,,5164.0,,,,,,,,,,,,,,,,,,,62302.0,,,,,,,,,11786.0,,,39229.0,,,,,,,,18006.0,,,12348.0,,,,14300.0,,,,,,29694.0,,,,,,,,,30000.0,,,,25000.0,,,,,,,,,,,,,,78387.0,,,,,,102869.0,,,,,,,,,,91352.0,,,,,
Goa,2022-05-01,,11786.0,,,12910.0,,,,,,,,,,,,,,,,,,,58318.0,,,,,,,,,11786.0,,,24800.0,,,,,14442.0,,,18006.0,,,13212.0,,,,15158.0,,,,,,30485.0,,,,,,,11260.0,,30000.0,,,,25000.0,,,,,,,,,,,,,,71793.0,,,,,,134324.0,,,,,,,,,,78482.0,,,,,
Goa,2022-06-01,,11966.0,,,13090.0,,,,,,,,,,,,,,,,,,,67785.0,,,,,,,,,11966.0,,,40599.0,,,,,,,,18186.0,,,13392.0,,,,15338.0,,,,,,35394.0,,,,,,,11815.0,,38363.0,,,,25180.0,,,,,,,,,,,,,,81515.0,,,,,,96345.0,,,,,,,,,,95439.0,,,,,
Goa,2022-07-01,,11786.0,,,11661.0,,,,,,,,,,,,17151.0,,,,,,,66282.0,,,,,,,,,11786.0,,,40239.0,,,,,,,,18006.0,,,13212.0,,,,15158.0,,,,,,48835.0,,,,,,,11635.0,,30000.0,,,,25000.0,,,,,,,,,,,,,,69780.0,,,,,,120084.0,,,,,,,,,,82147.0,,,,,
Goa,2022-08-01,,11786.0,,,12910.0,,,,,,,,,,,,12172.0,,,,,,,55247.0,,,,,,,,,11786.0,,,40239.0,,,,,,,,18006.0,,,13212.0,,,,15158.0,,,,,,32538.0,,,,,,,11635.0,,30000.0,,,,25000.0,,,,,,,,,,,,,,55324.0,,,,,,86886.0,,,,,,,,,,94527.0,,,,,
Goa,2022-09-01,,11786.0,9029.0,,12910.0,,,,,,,,,,,,0.0,,,,,,,42169.0,,,,,,,,,11786.0,,,38920.33333333333,,,,,,,,18006.0,,,13212.0,,,,15158.0,,,,,,29937.0,,,,,,,11635.0,,30000.0,,,,25000.0,,,,,,,,,,,,,,54191.0,,,,,,104456.0,,,,,,,,,,82533.0,,,,,
Goa,2022-10-01,,11786.0,15933.0,,12910.0,,,,,,,,,,,,,,,,,,,41964.0,,,,,,,,,11786.0,,,28305.0,,,,,,8408.0,,18006.0,,,13212.0,,,,15158.0,,,,,,30194.0,,,,,,,11635.0,,30000.0,,,,25000.0,,,,,,,,,,,,,,61258.0,,,,,,98010.0,,,,,,,,,,83613.0,,,,,
Goa,2022-11-01,,11786.0,15933.0,,12910.0,,,,,,,,,,,,,,,,,,,44228.0,,,,,,,,,11786.0,,,20834.0,,,,,,15205.0,,18006.0,,,13212.0,,,,15158.0,,,,,,30194.0,,,,,,,11635.0,,30000.0,,,,25000.0,,,,,,,,,,,,,,60249.0,,,,,,,102227.0,,,,,,,,,77693.0,,,,,
Gurgaon,2022-04-01,,,61319.0,,274542.12833333336,93453.0,,,67264.0,,,345774.4425,,968626.0225,,40292.0,119056.0,,,,75199.0,,,544061.9,,,43393.0,356713.5275,,71454.0,,,570444.48,,,144584.0,,28264.0,,,16441.0,53749.0,,32500.0,,47339.0,,,191056.0,,167547.8725,,,59228.0,,,88124.0,,,,,,,55000.0,,71953.0,,,,49500.0,,67825.0,,,,,,195024.0,,134088.0,,,,755271.905,,220014.0,719982.0,,34500.0,511934.0,,,,,,224350.0,23423.0,,,1193001.6925,,,,,
Gurgaon,2022-05-01,,,61356.0,,264943.0,67812.0,,,79484.0,,,349376.0,,924599.0,,40292.0,96165.0,,,,89033.0,,,501261.0,,,57471.0,329291.0,,70984.0,,,606414.0,,,174924.0,,37299.0,,,23676.0,54301.0,,32500.0,,47942.0,,,200347.0,,192303.0,,,56908.0,,,74219.0,,,,,,,53500.0,,72561.0,,,,49500.0,,64371.0,,,,,,174913.0,,133050.0,,,,736461.0,,228937.0,735813.0,,34500.0,507608.0,,,,,,206837.0,25066.0,,,1266724.0,,,,,
Gurgaon,2022-06-01,,17168.0,61908.0,,284344.5,104196.0,,,88065.0,,21971.0,308132.0,,839121.45,,40292.0,120318.0,,,,70055.0,,,558412.45,,,55760.0,289049.85,,60740.0,,,419050.05,,,157974.0,,41961.0,,,23676.0,72997.0,,32500.0,,30918.0,,,207296.0,,184002.55,,,61146.0,,,66092.0,,,,,,,55000.0,,69957.0,,,,49500.0,,72286.0,,,,,,99495.0,119509.0,130973.0,,,,720032.0,,204161.0,635965.0,,79600.0,391913.0,,,,,,205499.0,,,,1162729.3,,,,,
Gurgaon,2022-07-01,,17207.0,61908.0,,292099.75,99470.0,,,51589.0,,47956.0,316097.8,,821393.25,,40292.0,119937.0,68364.0,,,,66829.0,,546471.5,,,54861.0,295717.45,,66954.0,,,548385.6,,,157974.0,,44402.0,,,72972.0,67327.0,,32500.0,,30918.0,,,156237.0,,166681.1,,31235.0,59774.0,,,85542.0,,,,,,,55000.0,,65357.0,,,,49500.0,,67077.0,,,,,,303507.0,72670.0,31995.0,,,,733525.0,,196543.0,718962.0,,34500.0,117456.0,,,,,,181093.0,,,,1208753.9,16150.0,,,,
Gurgaon,2022-08-01,,17799.0,62838.0,,275969.0,74846.0,,,53437.0,,51858.0,318334.0,,954031.0,,40292.0,129861.0,70251.0,68000.0,,,,,534064.0,,,48435.0,289789.0,,72904.0,,,556842.0,,,157974.0,,43656.0,,,65408.0,73802.0,,32500.0,,30918.0,,,181535.0,,176939.0,,31235.0,48548.0,,,90826.0,,,,,,,55000.0,,63115.0,,,,49500.0,,59382.0,,,,,,283044.0,74043.0,34005.0,,,,723385.0,,197977.0,757001.0,,34500.0,111056.0,,,,,,191946.0,,,,1256158.0,17292.0,,,,
Gurgaon,2022-09-01,,13498.0,41682.0,,263717.35,70327.0,,,49977.0,,48320.0,312017.6,,904684.55,,40292.0,124775.0,71333.2,70055.0,,,,,520075.4,,,56659.0,306606.1,,69802.0,,,534884.05,,,157974.0,,45048.0,,,71911.0,74213.0,,32500.0,,30918.0,,,,174456.0,169707.0,,31235.0,30255.0,,,95628.0,,,,,,,55000.0,,64579.0,,,,49500.0,,55182.0,,,,,,228211.0,86368.9,31962.0,,,,716721.0,,202495.0,684195.0,,37950.0,117704.0,,,,,,192673.0,,,,1381156.65,17337.0,,,,
Gurgaon,2022-10-01,,,72715.0,,266251.85,71317.0,,,42432.0,,50392.0,333860.0,,878830.7,,40292.0,133614.0,59323.05,69029.0,,,,,603709.85,,,58942.0,284433.1,,,70342.0,,500213.15,29034.0,,157974.0,,36655.0,,,72258.0,74730.0,,32500.0,,30918.0,,,163753.0,,135675.3,,33247.0,30798.0,,,74367.0,,,,,,,55000.0,,63881.0,,,,49500.0,,52551.0,,,,,,197106.0,85845.4,33000.0,,,,669328.0,,181030.0,634441.0,,37950.0,117245.0,,,,,,171463.0,,,,1374953.4,,,,,
Gurgaon,2022-11-01,,,70523.0,,239345.0,60258.0,,,47847.0,,26044.0,308728.0,,820478.0,,58122.0,110478.0,48535.0,70055.0,,,,,537489.0,,,54861.0,291016.0,,64582.0,,,545635.0,29500.0,,131590.0,,42381.0,,,83036.0,67663.0,,32500.0,30918.0,,,157809.0,3166.0,,142215.0,,29156.0,12903.0,,,75010.0,,,,,,,55000.0,,64558.0,,,,49500.0,,53195.0,,,,,,191587.0,54443.0,33000.0,,,,640718.0,,157667.0,621731.0,,37950.0,,183284.0,,,,,167154.0,,,,1345818.9,,,,,
Guwahati,2022-04-01,,,,,9335.0,,,,11484.0,,,,,45099.0,,,,,,,16201.0,,,,,,,,,12309.0,,,,,,,,,,,16778.0,,,,,,,,,,24503.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,14989.0,,,,,,,41711.0,,23065.0,,,,164694.66666666666,,,,,,,,,,66210.0,,,,,
Guwahati,2022-05-01,,,,,10373.0,,,,11113.0,,,,,42038.0,,,,,,,17136.0,,,,,,,,,11730.0,,,,,,,,,,,14981.0,,,,,,,,,,24783.0,,,,,,,,,,,,,,,,,,,,,,,,,,14098.0,,,,,,,45764.0,,21934.0,,,,150082.90322580645,,,,,,,,,,65809.0,,,,,
Guwahati,2022-06-01,,,,,10373.0,,,,,,,10873.0,,43142.0,,,,,,,16201.0,,,,,,,,,11642.0,,,,,,,,,,,16304.0,,,,,,,,,,26478.0,,,,,,,,,,,,,,,,,,,,,,,,,,14146.0,,,,,,,41557.0,,20875.0,,,,276474.0108333333,,,,,,,,,,65272.0,,,,,
Guwahati,2022-07-01,,,,,10038.0,,,,,,,10567.0,,42233.0,,,,,,,,16201.0,,,,,,,,11309.0,,,,,,,,,,,13768.0,,,,,,,,,,24740.0,,,,,,,,,,,,,,,,,,,,,,,,,,10039.0,,,,,,,51143.0,,20875.0,,,,265781.51693548384,,,,,,,,,,64558.0,,,,,
Guwahati,2022-08-01,,,,,10373.0,,,,,,,11159.0,,43149.0,,,,,16669.0,,,,,,,,,,,,11632.0,,,,,,,,,,29579.0,,,,,,,,,,25448.0,,,,,,,,,,,,,,,,,,,,,,,,,,14554.0,,,,,,,53784.0,,19384.06451612903,,,,,234185.45967741933,,,,,,,,,66587.0,,,,,
Guwahati,2022-09-01,,,,,10373.0,,,,,,,10873.0,,42867.0,,,,,16684.0,,,,,,,,,,,,11265.0,,,,,,,,,,26110.0,,,,,,,,,,25027.0,,,,,,,,,,,,,,,,,,,,,,,,,,14096.0,,,,,,,52927.0,,19334.0,,,,168312.66666666666,51244.7825,,,,,,,,,66437.0,,,,,
Guwahati,2022-10-01,,,,,10496.0,,,,,,,2727.0,,40278.0,,,,,17604.0,,,,,,,,,,,,12095.0,,,,,,,,,,27008.0,,,,,,,,,,8525.0,,,,,,,,,,,,,,,,,,,,,,,,,,6845.0,,,,,,,54698.0,,18079.0,,,,211356.06451612903,,,,,,,,,,70395.0,,,,,
Guwahati,2022-11-01,,,,,10373.0,,,,,,,,,46020.0,,,,,11955.0,,,,,,,,,,,,13143.0,,,,,,,,,,28749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53917.0,,25244.0,,,,,185397.0,,,,,,,,,91542.0,,,,,
Gwalior,2022-04-01,,9247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10402.8,,,,,,209577.6,,,,,,,,,,,,,,,
Gwalior,2022-05-01,,8054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211294.74193548388,,,,,,,,,,,,,,,
Gwalior,2022-06-01,,9277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228079.33333333334,,,,,,,,,,,,,,,
Gwalior,2022-07-01,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197819.5806451613,,,,,,,,,,,,,,,
Gwalior,2022-08-01,,6860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12340.0,,,,,,,182332.64516129033,,,,,,,,,,,,,,
Gwalior,2022-09-01,,9247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12340.0,,,,,,,143471.0,,,,,,,,,,,,,,
